id;pisco;data;mes;NOM_EST;COD_EST;COD_PISCO
5135;46.97996521;46.5;1/11/2012;CABANILLAS;X115033;12
5136;189.5933838;190.5;1/12/2012;CABANILLAS;X115033;12
5137;193.0066681;134.31;1/01/2013;CABANILLAS;X115033;12
5138;134.9967194;170.2;1/02/2013;CABANILLAS;X115033;12
5139;76.89565277;44.32;1/03/2013;CABANILLAS;X115033;12
5140;3.025886059;15;1/04/2013;CABANILLAS;X115033;12
5141;7.559607506;7.6;1/05/2013;CABANILLAS;X115033;12
5142;9.510704994;9.8;1/06/2013;CABANILLAS;X115033;12
5143;8.393951416;7.92;1/07/2013;CABANILLAS;X115033;12
5144;5.101406574;5.02;1/08/2013;CABANILLAS;X115033;12
5145;0.027853012;7.02;1/09/2013;CABANILLAS;X115033;12
5146;47.59024429;50.1;1/10/2013;CABANILLAS;X115033;12
5147;50.8001442;52.1;1/11/2013;CABANILLAS;X115033;12
5148;136.023407;137.5;1/12/2013;CABANILLAS;X115033;12
5149;158.6729431;155.61;1/01/2014;CABANILLAS;X115033;12
5150;63.13501358;64.9;1/02/2014;CABANILLAS;X115033;12
5151;56.79927826;55.04;1/03/2014;CABANILLAS;X115033;12
5152;44.60837173;43.72;1/04/2014;CABANILLAS;X115033;12
5153;2.282150507;;1/05/2014;CABANILLAS;X115033;12
5154;0.047149759;;1/06/2014;CABANILLAS;X115033;12
5155;2.501080751;2.62;1/07/2014;CABANILLAS;X115033;12
5156;34.45601273;36.02;1/08/2014;CABANILLAS;X115033;12
5157;41.08957291;29.96;1/09/2014;CABANILLAS;X115033;12
5158;82.06206512;94.22;1/10/2014;CABANILLAS;X115033;12
5159;39.42960358;42.03;1/11/2014;CABANILLAS;X115033;12
5160;43.37560272;133.82;1/12/2014;CABANILLAS;X115033;12
5161;117.6713715;110.2;1/01/2015;CABANILLAS;X115033;12
5162;105.8763504;105.16;1/02/2015;CABANILLAS;X115033;12
5163;72.63726807;71.22;1/03/2015;CABANILLAS;X115033;12
5164;159.253891;181.63;1/04/2015;CABANILLAS;X115033;12
5165;0.145824775;0.03;1/05/2015;CABANILLAS;X115033;12
5166;0.598108113;2.1;1/06/2015;CABANILLAS;X115033;12
5167;3.992435694;3.71;1/07/2015;CABANILLAS;X115033;12
5168;4.772311687;4.51;1/08/2015;CABANILLAS;X115033;12
5169;32.51662064;37.02;1/09/2015;CABANILLAS;X115033;12
5170;44.90781021;48.04;1/10/2015;CABANILLAS;X115033;12
5171;73.15759277;85.13;1/11/2015;CABANILLAS;X115033;12
5172;92.31216431;108.88;1/12/2015;CABANILLAS;X115033;12
5173;73.67543793;54.34;1/01/2016;CABANILLAS;X115033;12
5174;187.0146484;180.83;1/02/2016;CABANILLAS;X115033;12
5175;26.880373;24.23;1/03/2016;CABANILLAS;X115033;12
5176;100.6992188;71.8;1/04/2016;CABANILLAS;X115033;12
5177;0.739391744;0.6;1/05/2016;CABANILLAS;X115033;12
5178;3.287876368;3.5;1/06/2016;CABANILLAS;X115033;12
5179;4.729658604;4.6;1/07/2016;CABANILLAS;X115033;12
5180;0.151411876;;1/08/2016;CABANILLAS;X115033;12
5181;1.728948474;3.3;1/09/2016;CABANILLAS;X115033;12
5182;42.18528366;45.7;1/10/2016;CABANILLAS;X115033;12
5183;28.00935364;4.9;1/11/2016;CABANILLAS;X115033;12
5184;66.0977478;46;1/12/2016;CABANILLAS;X115033;12
5185;175.7486725;;1/01/1981;MAÑAZO;X115051;14
5186;212.2904358;;1/02/1981;MAÑAZO;X115051;14
5187;102.9114609;;1/03/1981;MAÑAZO;X115051;14
5188;69.39910889;;1/04/1981;MAÑAZO;X115051;14
5189;0.267160743;;1/05/1981;MAÑAZO;X115051;14
5190;0.333690375;;1/06/1981;MAÑAZO;X115051;14
5191;0.226050377;;1/07/1981;MAÑAZO;X115051;14
5192;32.81070328;;1/08/1981;MAÑAZO;X115051;14
5193;12.29230404;;1/09/1981;MAÑAZO;X115051;14
5194;28.9621048;;1/10/1981;MAÑAZO;X115051;14
5195;40.83243942;;1/11/1981;MAÑAZO;X115051;14
5196;52.86064529;;1/12/1981;MAÑAZO;X115051;14
5197;160.4382477;;1/01/1982;MAÑAZO;X115051;14
5198;70.11231232;;1/02/1982;MAÑAZO;X115051;14
5199;112.5574493;;1/03/1982;MAÑAZO;X115051;14
5200;52.40896606;;1/04/1982;MAÑAZO;X115051;14
5201;1.056130171;;1/05/1982;MAÑAZO;X115051;14
5202;0.840499163;;1/06/1982;MAÑAZO;X115051;14
5203;0.74023205;;1/07/1982;MAÑAZO;X115051;14
5204;4.459688187;;1/08/1982;MAÑAZO;X115051;14
5205;39.70606995;;1/09/1982;MAÑAZO;X115051;14
5206;64.20450592;;1/10/1982;MAÑAZO;X115051;14
5207;95.34690094;;1/11/1982;MAÑAZO;X115051;14
5208;31.00458717;;1/12/1982;MAÑAZO;X115051;14
5209;56.27587891;;1/01/1983;MAÑAZO;X115051;14
5210;47.66225815;;1/02/1983;MAÑAZO;X115051;14
5211;42.39165497;;1/03/1983;MAÑAZO;X115051;14
5212;11.85143757;;1/04/1983;MAÑAZO;X115051;14
5213;6.011748314;;1/05/1983;MAÑAZO;X115051;14
5214;1.681887507;;1/06/1983;MAÑAZO;X115051;14
5215;0.740613222;;1/07/1983;MAÑAZO;X115051;14
5216;1.473181963;;1/08/1983;MAÑAZO;X115051;14
5217;17.47023773;;1/09/1983;MAÑAZO;X115051;14
5218;13.85264015;;1/10/1983;MAÑAZO;X115051;14
5219;9.143843651;;1/11/1983;MAÑAZO;X115051;14
5220;78.29717255;;1/12/1983;MAÑAZO;X115051;14
5221;232.0233154;;1/01/1984;MAÑAZO;X115051;14
5222;245.8138885;;1/02/1984;MAÑAZO;X115051;14
5223;135.495636;;1/03/1984;MAÑAZO;X115051;14
5224;27.90991402;;1/04/1984;MAÑAZO;X115051;14
5225;7.720625401;;1/05/1984;MAÑAZO;X115051;14
5226;1.447256207;;1/06/1984;MAÑAZO;X115051;14
5227;2.233400106;;1/07/1984;MAÑAZO;X115051;14
5228;13.64967632;;1/08/1984;MAÑAZO;X115051;14
5229;1.118751168;;1/09/1984;MAÑAZO;X115051;14
5230;76.03424072;;1/10/1984;MAÑAZO;X115051;14
5231;128.368454;;1/11/1984;MAÑAZO;X115051;14
5232;129.0979462;;1/12/1984;MAÑAZO;X115051;14
5233;96.45398712;;1/01/1985;MAÑAZO;X115051;14
5234;200.5162048;;1/02/1985;MAÑAZO;X115051;14
5235;109.2676086;;1/03/1985;MAÑAZO;X115051;14
5236;101.8315811;;1/04/1985;MAÑAZO;X115051;14
5237;15.15882492;;1/05/1985;MAÑAZO;X115051;14
5238;13.18043041;;1/06/1985;MAÑAZO;X115051;14
5239;0.513134956;;1/07/1985;MAÑAZO;X115051;14
5240;3.697081327;;1/08/1985;MAÑAZO;X115051;14
5241;32.14426041;;1/09/1985;MAÑAZO;X115051;14
5242;17.78619766;;1/10/1985;MAÑAZO;X115051;14
5243;125.267662;;1/11/1985;MAÑAZO;X115051;14
5244;163.3722839;;1/12/1985;MAÑAZO;X115051;14
5245;177.4767456;;1/01/1986;MAÑAZO;X115051;14
5246;218.5535431;;1/02/1986;MAÑAZO;X115051;14
5247;163.9966888;;1/03/1986;MAÑAZO;X115051;14
5248;103.1271439;;1/04/1986;MAÑAZO;X115051;14
5249;3.062090874;;1/05/1986;MAÑAZO;X115051;14
5250;0.230791196;;1/06/1986;MAÑAZO;X115051;14
5251;5.445212364;;1/07/1986;MAÑAZO;X115051;14
5252;3.548636198;;1/08/1986;MAÑAZO;X115051;14
5253;21.31800461;;1/09/1986;MAÑAZO;X115051;14
5254;7.603868961;;1/10/1986;MAÑAZO;X115051;14
5255;31.60297394;;1/11/1986;MAÑAZO;X115051;14
5256;156.1514893;;1/12/1986;MAÑAZO;X115051;14
5257;218.6971741;;1/01/1987;MAÑAZO;X115051;14
5258;61.4152298;;1/02/1987;MAÑAZO;X115051;14
5259;42.37754822;;1/03/1987;MAÑAZO;X115051;14
5260;16.14192963;;1/04/1987;MAÑAZO;X115051;14
5261;0.25167188;;1/05/1987;MAÑAZO;X115051;14
5262;3.262331009;;1/06/1987;MAÑAZO;X115051;14
5263;17.25463104;;1/07/1987;MAÑAZO;X115051;14
5264;3.029597044;;1/08/1987;MAÑAZO;X115051;14
5265;4.823772907;;1/09/1987;MAÑAZO;X115051;14
5266;27.69722939;;1/10/1987;MAÑAZO;X115051;14
5267;64.57382965;;1/11/1987;MAÑAZO;X115051;14
5268;36.79478073;;1/12/1987;MAÑAZO;X115051;14
5269;195.8054047;;1/01/1988;MAÑAZO;X115051;14
5270;67.78725433;;1/02/1988;MAÑAZO;X115051;14
5271;151.4929199;;1/03/1988;MAÑAZO;X115051;14
5272;87.05236816;;1/04/1988;MAÑAZO;X115051;14
5273;16.44515038;;1/05/1988;MAÑAZO;X115051;14
5274;0.555886388;;1/06/1988;MAÑAZO;X115051;14
5275;0.53210485;;1/07/1988;MAÑAZO;X115051;14
5276;0.198420733;;1/08/1988;MAÑAZO;X115051;14
5277;9.816908836;;1/09/1988;MAÑAZO;X115051;14
5278;35.62717438;;1/10/1988;MAÑAZO;X115051;14
5279;0.376806706;;1/11/1988;MAÑAZO;X115051;14
5280;108.8693466;;1/12/1988;MAÑAZO;X115051;14
5281;168.1267853;;1/01/1989;MAÑAZO;X115051;14
5282;106.7220993;;1/02/1989;MAÑAZO;X115051;14
5283;110.0937958;;1/03/1989;MAÑAZO;X115051;14
5284;60.19313049;;1/04/1989;MAÑAZO;X115051;14
5285;1.164642215;;1/05/1989;MAÑAZO;X115051;14
5286;5.558867455;;1/06/1989;MAÑAZO;X115051;14
5287;0.732669532;;1/07/1989;MAÑAZO;X115051;14
5288;6.531241894;;1/08/1989;MAÑAZO;X115051;14
5289;8.852431297;;1/09/1989;MAÑAZO;X115051;14
5290;7.748078346;;1/10/1989;MAÑAZO;X115051;14
5291;31.25187111;;1/11/1989;MAÑAZO;X115051;14
5292;50.64427185;;1/12/1989;MAÑAZO;X115051;14
5293;150.2641754;;1/01/1990;MAÑAZO;X115051;14
5294;47.59673691;61.3;1/02/1990;MAÑAZO;X115051;14
5295;34.51911545;34;1/03/1990;MAÑAZO;X115051;14
5296;25.37046242;27.6;1/04/1990;MAÑAZO;X115051;14
5297;3.741156578;11.1;1/05/1990;MAÑAZO;X115051;14
5298;49.45765305;47.4;1/06/1990;MAÑAZO;X115051;14
5299;0.191409782;;1/07/1990;MAÑAZO;X115051;14
5300;12.63618469;;1/08/1990;MAÑAZO;X115051;14
5301;1.613206387;;1/09/1990;MAÑAZO;X115051;14
5302;60.18866348;;1/10/1990;MAÑAZO;X115051;14
5303;99.09061432;;1/11/1990;MAÑAZO;X115051;14
5304;104.7383347;;1/12/1990;MAÑAZO;X115051;14
5305;121.4438934;;1/01/1991;MAÑAZO;X115051;14
5306;104.203598;;1/02/1991;MAÑAZO;X115051;14
5307;131.1949005;;1/03/1991;MAÑAZO;X115051;14
5308;41.26057434;;1/04/1991;MAÑAZO;X115051;14
5309;5.910731792;;1/05/1991;MAÑAZO;X115051;14
5310;31.49414253;;1/06/1991;MAÑAZO;X115051;14
5311;0.335004926;;1/07/1991;MAÑAZO;X115051;14
5312;0.254575193;;1/08/1991;MAÑAZO;X115051;14
5313;9.424935341;;1/09/1991;MAÑAZO;X115051;14
5314;21.43432808;;1/10/1991;MAÑAZO;X115051;14
5315;34.35403061;;1/11/1991;MAÑAZO;X115051;14
5316;73.43686676;;1/12/1991;MAÑAZO;X115051;14
5317;104.1651688;;1/01/1992;MAÑAZO;X115051;14
5318;76.32701111;;1/02/1992;MAÑAZO;X115051;14
5319;22.48483658;;1/03/1992;MAÑAZO;X115051;14
5320;20.98927689;;1/04/1992;MAÑAZO;X115051;14
5321;0.00071443;;1/05/1992;MAÑAZO;X115051;14
5322;4.376437664;;1/06/1992;MAÑAZO;X115051;14
5323;2.324263096;;1/07/1992;MAÑAZO;X115051;14
5324;32.36775589;;1/08/1992;MAÑAZO;X115051;14
5325;0.230374575;;1/09/1992;MAÑAZO;X115051;14
5326;31.45166969;;1/10/1992;MAÑAZO;X115051;14
5327;39.23450851;;1/11/1992;MAÑAZO;X115051;14
5328;77.05433655;;1/12/1992;MAÑAZO;X115051;14
5329;190.9300232;;1/01/1993;MAÑAZO;X115051;14
5330;46.05897141;;1/02/1993;MAÑAZO;X115051;14
5331;109.9114914;25.4;1/03/1993;MAÑAZO;X115051;14
5332;59.26276016;86.21;1/04/1993;MAÑAZO;X115051;14
5333;1.545959473;0.94;1/05/1993;MAÑAZO;X115051;14
5334;0.497016311;0.02;1/06/1993;MAÑAZO;X115051;14
5335;0.175638989;0.02;1/07/1993;MAÑAZO;X115051;14
5336;22.83798218;18.56;1/08/1993;MAÑAZO;X115051;14
5337;8.843907356;7.64;1/09/1993;MAÑAZO;X115051;14
5338;67.00949097;71.36;1/10/1993;MAÑAZO;X115051;14
5339;72.6159668;56.66;1/11/1993;MAÑAZO;X115051;14
5340;137.4314575;132.52;1/12/1993;MAÑAZO;X115051;14
5341;181.1283722;182.42;1/01/1994;MAÑAZO;X115051;14
5342;155.7097626;139.53;1/02/1994;MAÑAZO;X115051;14
5343;117.9018707;131.6;1/03/1994;MAÑAZO;X115051;14
5344;102.9767151;95.3;1/04/1994;MAÑAZO;X115051;14
5345;0.844381928;6.11;1/05/1994;MAÑAZO;X115051;14
5346;0.510388374;1.4;1/06/1994;MAÑAZO;X115051;14
5347;0.230324373;0.01;1/07/1994;MAÑAZO;X115051;14
5348;0.181873366;0.01;1/08/1994;MAÑAZO;X115051;14
5349;4.659545422;4.05;1/09/1994;MAÑAZO;X115051;14
5350;3.066639185;2.41;1/10/1994;MAÑAZO;X115051;14
5351;77.10700989;87.41;1/11/1994;MAÑAZO;X115051;14
5352;113.101944;104.61;1/12/1994;MAÑAZO;X115051;14
5353;91.20857239;89.64;1/01/1995;MAÑAZO;X115051;14
5354;110.3037491;114.03;1/02/1995;MAÑAZO;X115051;14
5355;125.7005997;131.82;1/03/1995;MAÑAZO;X115051;14
5356;7.012100697;5.12;1/04/1995;MAÑAZO;X115051;14
5357;0.340049028;;1/05/1995;MAÑAZO;X115051;14
5358;0.215525642;0.02;1/06/1995;MAÑAZO;X115051;14
5359;0.484847724;0.01;1/07/1995;MAÑAZO;X115051;14
5360;0.46905157;0.02;1/08/1995;MAÑAZO;X115051;14
5361;12.36081219;14.71;1/09/1995;MAÑAZO;X115051;14
5362;6.946487904;6.8;1/10/1995;MAÑAZO;X115051;14
5363;28.69267845;24.84;1/11/1995;MAÑAZO;X115051;14
5364;102.4152527;95.13;1/12/1995;MAÑAZO;X115051;14
5365;220.1104584;215.54;1/01/1996;MAÑAZO;X115051;14
5366;145.0767975;142;1/02/1996;MAÑAZO;X115051;14
5367;50.22621536;50.82;1/03/1996;MAÑAZO;X115051;14
5368;25.58298683;20.82;1/04/1996;MAÑAZO;X115051;14
5369;2.632216692;1.22;1/05/1996;MAÑAZO;X115051;14
5370;0.236032739;;1/06/1996;MAÑAZO;X115051;14
5371;0.869400263;0.5;1/07/1996;MAÑAZO;X115051;14
5372;19.35981178;15.33;1/08/1996;MAÑAZO;X115051;14
5373;3.121927261;2.34;1/09/1996;MAÑAZO;X115051;14
5374;8.934020996;9.13;1/10/1996;MAÑAZO;X115051;14
5375;72.16611481;73.83;1/11/1996;MAÑAZO;X115051;14
5376;134.9871826;135.35;1/12/1996;MAÑAZO;X115051;14
5377;175.4434509;192.12;1/01/1997;MAÑAZO;X115051;14
5378;190.9940948;197.13;1/02/1997;MAÑAZO;X115051;14
5379;120.2982635;152.12;1/03/1997;MAÑAZO;X115051;14
5380;73.70807648;84.51;1/04/1997;MAÑAZO;X115051;14
5381;1.999105811;1.33;1/05/1997;MAÑAZO;X115051;14
5382;0.258159757;;1/06/1997;MAÑAZO;X115051;14
5383;0.160626531;0.01;1/07/1997;MAÑAZO;X115051;14
5384;26.47012901;23.52;1/08/1997;MAÑAZO;X115051;14
5385;54.29839706;47.91;1/09/1997;MAÑAZO;X115051;14
5386;23.67366982;22.63;1/10/1997;MAÑAZO;X115051;14
5387;72.43939209;68.52;1/11/1997;MAÑAZO;X115051;14
5388;47.99176025;44.64;1/12/1997;MAÑAZO;X115051;14
5389;182.7488708;179.82;1/01/1998;MAÑAZO;X115051;14
5390;124.9931335;138.21;1/02/1998;MAÑAZO;X115051;14
5391;75.5827713;77.55;1/03/1998;MAÑAZO;X115051;14
5392;24.22827339;25.12;1/04/1998;MAÑAZO;X115051;14
5393;0.017497497;;1/05/1998;MAÑAZO;X115051;14
5394;0.513561189;3.81;1/06/1998;MAÑAZO;X115051;14
5395;0.169345632;;1/07/1998;MAÑAZO;X115051;14
5396;2.019752026;1.91;1/08/1998;MAÑAZO;X115051;14
5397;0.439358056;0.02;1/09/1998;MAÑAZO;X115051;14
5398;26.79265785;34.83;1/10/1998;MAÑAZO;X115051;14
5399;65.3465271;61.73;1/11/1998;MAÑAZO;X115051;14
5400;30.85790443;25.42;1/12/1998;MAÑAZO;X115051;14
5401;108.3804779;109.12;1/01/1999;MAÑAZO;X115051;14
5402;146.5904083;134.43;1/02/1999;MAÑAZO;X115051;14
5403;179.6732941;179.03;1/03/1999;MAÑAZO;X115051;14
5404;89.41016388;83.82;1/04/1999;MAÑAZO;X115051;14
5405;7.4872756;9.31;1/05/1999;MAÑAZO;X115051;14
5406;0.267745405;;1/06/1999;MAÑAZO;X115051;14
5407;0.220345408;;1/07/1999;MAÑAZO;X115051;14
5408;5.14331007;4.8;1/08/1999;MAÑAZO;X115051;14
5409;16.27207947;21.42;1/09/1999;MAÑAZO;X115051;14
5410;88.41733551;90.21;1/10/1999;MAÑAZO;X115051;14
5411;6.939961433;8.32;1/11/1999;MAÑAZO;X115051;14
5412;97.9597168;103.9;1/12/1999;MAÑAZO;X115051;14
5413;141.5468597;143.5;1/01/2000;MAÑAZO;X115051;14
5414;194.2297058;190.02;1/02/2000;MAÑAZO;X115051;14
5415;76.02108002;75.14;1/03/2000;MAÑAZO;X115051;14
5416;20.16303635;17.61;1/04/2000;MAÑAZO;X115051;14
5417;1.649693489;6.31;1/05/2000;MAÑAZO;X115051;14
5418;0.573877454;0.01;1/06/2000;MAÑAZO;X115051;14
5419;0.41567108;0.01;1/07/2000;MAÑAZO;X115051;14
5420;5.75792408;3.82;1/08/2000;MAÑAZO;X115051;14
5421;7.612623215;8.61;1/09/2000;MAÑAZO;X115051;14
5422;73.57305145;73.31;1/10/2000;MAÑAZO;X115051;14
5423;8.83398056;9.32;1/11/2000;MAÑAZO;X115051;14
5424;108.6509933;107.31;1/12/2000;MAÑAZO;X115051;14
5425;341.8701782;361.11;1/01/2001;MAÑAZO;X115051;14
5426;230.8110352;231.42;1/02/2001;MAÑAZO;X115051;14
5427;148.9435883;146.82;1/03/2001;MAÑAZO;X115051;14
5428;71.73928833;72.12;1/04/2001;MAÑAZO;X115051;14
5429;6.72099638;5.44;1/05/2001;MAÑAZO;X115051;14
5430;0.56871593;;1/06/2001;MAÑAZO;X115051;14
5431;1.534665465;1.2;1/07/2001;MAÑAZO;X115051;14
5432;11.81524754;10.52;1/08/2001;MAÑAZO;X115051;14
5433;3.735288382;1.97;1/09/2001;MAÑAZO;X115051;14
5434;37.69609833;34.41;1/10/2001;MAÑAZO;X115051;14
5435;33.66074371;34.31;1/11/2001;MAÑAZO;X115051;14
5436;73.95783234;69.83;1/12/2001;MAÑAZO;X115051;14
5437;75.65614319;77.35;1/01/2002;MAÑAZO;X115051;14
5438;169.1651306;161.23;1/02/2002;MAÑAZO;X115051;14
5439;109.8611526;106.22;1/03/2002;MAÑAZO;X115051;14
5440;72.47441864;68.33;1/04/2002;MAÑAZO;X115051;14
5441;19.23105049;21.21;1/05/2002;MAÑAZO;X115051;14
5442;6.916772366;8.72;1/06/2002;MAÑAZO;X115051;14
5443;16.87338638;12.42;1/07/2002;MAÑAZO;X115051;14
5444;7.828391075;6.81;1/08/2002;MAÑAZO;X115051;14
5445;10.06663227;9.71;1/09/2002;MAÑAZO;X115051;14
5446;74.53992462;77.25;1/10/2002;MAÑAZO;X115051;14
5447;70.41120911;70.71;1/11/2002;MAÑAZO;X115051;14
5448;99.70491791;98.54;1/12/2002;MAÑAZO;X115051;14
5449;147.4692383;136.73;1/01/2003;MAÑAZO;X115051;14
5450;93.16311646;78.83;1/02/2003;MAÑAZO;X115051;14
5451;138.2831268;139.42;1/03/2003;MAÑAZO;X115051;14
5452;25.05690384;23.42;1/04/2003;MAÑAZO;X115051;14
5453;12.0530014;14.13;1/05/2003;MAÑAZO;X115051;14
5454;3.340210676;3.7;1/06/2003;MAÑAZO;X115051;14
5455;0.226282105;;1/07/2003;MAÑAZO;X115051;14
5456;2.444338083;1.6;1/08/2003;MAÑAZO;X115051;14
5457;16.37229919;20.13;1/09/2003;MAÑAZO;X115051;14
5458;10.0154562;9.1;1/10/2003;MAÑAZO;X115051;14
5459;21.03637123;35.32;1/11/2003;MAÑAZO;X115051;14
5460;104.0384445;96.8;1/12/2003;MAÑAZO;X115051;14
5461;198.3686829;183.31;1/01/2004;MAÑAZO;X115051;14
5462;133.9322052;133.71;1/02/2004;MAÑAZO;X115051;14
5463;85.87015533;89.72;1/03/2004;MAÑAZO;X115051;14
5464;40.80310059;38.02;1/04/2004;MAÑAZO;X115051;14
5465;0.796029449;;1/05/2004;MAÑAZO;X115051;14
5466;1.157380342;1.13;1/06/2004;MAÑAZO;X115051;14
5467;12.30603218;10.81;1/07/2004;MAÑAZO;X115051;14
5468;24.79846573;23.32;1/08/2004;MAÑAZO;X115051;14
5469;16.94949341;19.61;1/09/2004;MAÑAZO;X115051;14
5470;3.275742054;3.43;1/10/2004;MAÑAZO;X115051;14
5471;14.52676582;11.87;1/11/2004;MAÑAZO;X115051;14
5472;38.60914993;30.55;1/12/2004;MAÑAZO;X115051;14
5473;86.25189972;88.55;1/01/2005;MAÑAZO;X115051;14
5474;203.380127;220.31;1/02/2005;MAÑAZO;X115051;14
5475;64.29065704;63.03;1/03/2005;MAÑAZO;X115051;14
5476;42.25007248;53.02;1/04/2005;MAÑAZO;X115051;14
5477;0.105190404;;1/05/2005;MAÑAZO;X115051;14
5478;0.247890174;;1/06/2005;MAÑAZO;X115051;14
5479;0.139314875;;1/07/2005;MAÑAZO;X115051;14
5480;0.198112592;;1/08/2005;MAÑAZO;X115051;14
5481;7.38160944;5.51;1/09/2005;MAÑAZO;X115051;14
5482;20.00953293;22.12;1/10/2005;MAÑAZO;X115051;14
5483;63.07932663;71.52;1/11/2005;MAÑAZO;X115051;14
5484;120.0117035;114.62;1/12/2005;MAÑAZO;X115051;14
5485;217.8305206;219.81;1/01/2006;MAÑAZO;X115051;14
5486;86.31173706;92.6;1/02/2006;MAÑAZO;X115051;14
5487;99.14489746;104.51;1/03/2006;MAÑAZO;X115051;14
5488;33.77187729;30.7;1/04/2006;MAÑAZO;X115051;14
5489;0.198886678;1.2;1/05/2006;MAÑAZO;X115051;14
5490;0.730624735;;1/06/2006;MAÑAZO;X115051;14
5491;0.174571961;;1/07/2006;MAÑAZO;X115051;14
5492;2.114682913;1.83;1/08/2006;MAÑAZO;X115051;14
5493;26.35407257;28.55;1/09/2006;MAÑAZO;X115051;14
5494;23.96408463;22.82;1/10/2006;MAÑAZO;X115051;14
5495;65.93934631;62.52;1/11/2006;MAÑAZO;X115051;14
5496;102.5518646;103.11;1/12/2006;MAÑAZO;X115051;14
5497;105.2327881;111.75;1/01/2007;MAÑAZO;X115051;14
5498;95.31661987;96.72;1/02/2007;MAÑAZO;X115051;14
5499;227.158371;224.01;1/03/2007;MAÑAZO;X115051;14
5500;70.25942993;71.93;1/04/2007;MAÑAZO;X115051;14
5501;2.627796412;11.4;1/05/2007;MAÑAZO;X115051;14
5502;0.179805487;0.01;1/06/2007;MAÑAZO;X115051;14
5503;2.579540253;2.5;1/07/2007;MAÑAZO;X115051;14
5504;0.133407876;6.7;1/08/2007;MAÑAZO;X115051;14
5505;20.54095078;22.41;1/09/2007;MAÑAZO;X115051;14
5506;31.15748024;30.81;1/10/2007;MAÑAZO;X115051;14
5507;67.35742188;77.64;1/11/2007;MAÑAZO;X115051;14
5508;101.6447144;113.61;1/12/2007;MAÑAZO;X115051;14
5509;221.242157;231.12;1/01/2008;MAÑAZO;X115051;14
5510;101.7104645;103.05;1/02/2008;MAÑAZO;X115051;14
5511;68.60733032;70.2;1/03/2008;MAÑAZO;X115051;14
5512;0.492304265;0.03;1/04/2008;MAÑAZO;X115051;14
5513;0.24375844;5.5;1/05/2008;MAÑAZO;X115051;14
5514;0.321055651;0.01;1/06/2008;MAÑAZO;X115051;14
5515;0.16334556;;1/07/2008;MAÑAZO;X115051;14
5516;1.690701723;1.2;1/08/2008;MAÑAZO;X115051;14
5517;1.637186408;1.21;1/09/2008;MAÑAZO;X115051;14
5518;28.50802422;27.91;1/10/2008;MAÑAZO;X115051;14
5519;6.400717735;4.13;1/11/2008;MAÑAZO;X115051;14
5520;157.7312469;154.52;1/12/2008;MAÑAZO;X115051;14
5521;102.5842819;99.73;1/01/2009;MAÑAZO;X115051;14
5522;134.1011047;137.31;1/02/2009;MAÑAZO;X115051;14
5523;98.36000061;109.3;1/03/2009;MAÑAZO;X115051;14
5524;35.2566185;33.5;1/04/2009;MAÑAZO;X115051;14
5525;0.440333962;1.5;1/05/2009;MAÑAZO;X115051;14
5526;0.247204036;;1/06/2009;MAÑAZO;X115051;14
5527;4.337242126;3.02;1/07/2009;MAÑAZO;X115051;14
5528;0.290313989;;1/08/2009;MAÑAZO;X115051;14
5529;6.476996899;4.14;1/09/2009;MAÑAZO;X115051;14
5530;10.67342377;8.13;1/10/2009;MAÑAZO;X115051;14
5531;89.37789154;86.9;1/11/2009;MAÑAZO;X115051;14
5532;119.9910812;136.25;1/12/2009;MAÑAZO;X115051;14
5533;133.0503845;116.93;1/01/2010;MAÑAZO;X115051;14
5534;160.195816;173.41;1/02/2010;MAÑAZO;X115051;14
5535;67.17310333;77.36;1/03/2010;MAÑAZO;X115051;14
5536;27.35640907;25.26;1/04/2010;MAÑAZO;X115051;14
5537;14.67922592;15.92;1/05/2010;MAÑAZO;X115051;14
5538;0.348418862;0.01;1/06/2010;MAÑAZO;X115051;14
5539;0.336577028;0.01;1/07/2010;MAÑAZO;X115051;14
5540;0.336809725;;1/08/2010;MAÑAZO;X115051;14
5541;0.488943189;;1/09/2010;MAÑAZO;X115051;14
5542;23.49924278;24.43;1/10/2010;MAÑAZO;X115051;14
5543;28.79355431;35.5;1/11/2010;MAÑAZO;X115051;14
5544;121.4865875;105.54;1/12/2010;MAÑAZO;X115051;14
5545;96.71075439;84.31;1/01/2011;MAÑAZO;X115051;14
5546;187.0081635;190.32;1/02/2011;MAÑAZO;X115051;14
5547;91.24974823;89.21;1/03/2011;MAÑAZO;X115051;14
5548;46.93787766;41.62;1/04/2011;MAÑAZO;X115051;14
5549;3.858941555;5.22;1/05/2011;MAÑAZO;X115051;14
5550;0.159590364;;1/06/2011;MAÑAZO;X115051;14
5551;4.464346886;4.21;1/07/2011;MAÑAZO;X115051;14
5552;0.08189442;;1/08/2011;MAÑAZO;X115051;14
5553;8.13846302;4.42;1/09/2011;MAÑAZO;X115051;14
5554;11.88833046;11.4;1/10/2011;MAÑAZO;X115051;14
5555;76.97330475;92.22;1/11/2011;MAÑAZO;X115051;14
5556;208.1086578;209.41;1/12/2011;MAÑAZO;X115051;14
5557;171.0172577;158.32;1/01/2012;MAÑAZO;X115051;14
5558;256.2560425;250.31;1/02/2012;MAÑAZO;X115051;14
5559;157.4223022;163.12;1/03/2012;MAÑAZO;X115051;14
5560;65.0178833;62.72;1/04/2012;MAÑAZO;X115051;14
